name,website,application_url,application_email,submission_type,stage_focus,industry_focus,region_focus,form_complexity,question_count_range,required_documents,notes
Union Square Ventures 31,https://unionsquareventures3.capital,https://unionsquareventures3.capital/apply,,email,"Pre-seed,Seed","B2B SaaS,Consumer,Fintech","Asia,North America",simple,11-20,"financial_projections,legal_documents",Generated sample data for testing
SoftBank Vision Fund 31,https://softbankvisionfund31.com,https://softbankvisionfund31.com/apply,apply@softbankvisionfund31.com,other,"Series B,Series A","Developer tools,Deep tech,Gaming","North America,Europe",simple,11-20,"business_plan,financial_projections",
First Round Capital 30,https://firstroundcapital30.com,https://firstroundcapital30.com/apply,apply@firstroundcapital30.com,other,"Seed,Series B","Climate tech,Web3,E-commerce","Global,North America",standard,21+,"business_plan,pitch_deck",Generated sample data for testing
Bessemer Venture Partners 32,https://bessemerventurepartn.vc,https://bessemerventurepartn.vc/apply,apply@bessemerventurepartn.vc,other,"Pre-seed,Series B","Fintech,Healthtech,Gaming","Global,Europe",standard,21+,"video,legal_documents",
Insight Partners 31,https://insightpartners31.co,https://insightpartners31.co/apply,apply@insightpartners31.co,form,"Series B,Pre-seed","Consumer,B2B SaaS,Fintech","Global,Europe",simple,11-20,"video,business_plan",Generated sample data for testing
Thoma Bravo 35,https://thomabravo35.io,https://thomabravo35.io/apply,apply@thomabravo35.io,email,"Seed,Series B","B2B SaaS,E-commerce,Web3","Global,Europe",comprehensive,11-20,"legal_documents,business_plan",Generated sample data for testing
Vista Equity Partners 36,https://vistaequitypartners3.io,https://vistaequitypartners3.io/apply,,form,"Pre-seed,Series B","AI/ML,Healthtech,Developer tools","North America,EMEA",standard,6-10,"legal_documents,pitch_deck",
SoftBank Vision Fund 32,https://softbankvisionfund32.vc,https://softbankvisionfund32.vc/apply,,form,"Series B,Pre-seed","Web3,Fintech,E-commerce","EMEA,Europe",comprehensive,11-20,"video,traction_data",
New Enterprise Associates 34,https://newenterpriseassocia.io,https://newenterpriseassocia.io/apply,apply@newenterpriseassocia.io,email,"Series B,Pre-seed","B2B SaaS,Healthtech,Fintech","Europe,Global",standard,11-20,"business_plan,legal_documents",Generated sample data for testing
Thoma Bravo 36,https://thomabravo36.io,https://thomabravo36.io/apply,,form,"Seed,Pre-seed","Climate tech,E-commerce,Marketplace","Global,Europe",simple,6-10,"business_plan,traction_data",Generated sample data for testing
Silver Lake Partners 36,https://silverlakepartners36.capital,https://silverlakepartners36.capital/apply,,form,"Series A,Seed","AI/ML,Gaming,Marketplace","Asia,Global",simple,21+,"legal_documents,pitch_deck",
DST Global 35,https://dstglobal35.vc,https://dstglobal35.vc/apply,apply@dstglobal35.vc,form,"Series A,Series B","Consumer,Web3,Deep tech","Global,Asia",simple,6-10,"legal_documents,pitch_deck",
GV (Google Ventures) 35,https://gvgoogleventures35.capital,https://gvgoogleventures35.capital/apply,apply@gvgoogleventures35.capital,email,"Series B,Series C","AI/ML,B2B SaaS,Developer tools","North America,Europe",standard,21+,"pitch_deck,business_plan",Generated sample data for testing
First Round Capital 31,https://firstroundcapital31.vc,https://firstroundcapital31.vc/apply,apply@firstroundcapital31.vc,email,"Series B,Pre-seed","E-commerce,B2B SaaS,Marketplace","Asia,Europe",standard,6-10,"financial_projections,video",
General Catalyst 33,https://generalcatalyst33.com,https://generalcatalyst33.com/apply,apply@generalcatalyst33.com,email,"Series A,Pre-seed","B2B SaaS,E-commerce,Web3","North America,Asia",comprehensive,11-20,"video,pitch_deck",
General Atlantic 33,https://generalatlantic33.co,https://generalatlantic33.co/apply,,other,"Seed,Pre-seed","Marketplace,Climate tech,Deep tech","North America,Global",comprehensive,11-20,"pitch_deck,business_plan",
General Catalyst 34,https://generalcatalyst34.vc,https://generalcatalyst34.vc/apply,apply@generalcatalyst34.vc,other,"Series B,Series A","B2B SaaS,E-commerce,Web3","EMEA,Europe",comprehensive,21+,"pitch_deck,traction_data",
Insight Partners 32,https://insightpartners32.io,https://insightpartners32.io/apply,apply@insightpartners32.io,form,"Seed,Pre-seed","Climate tech,B2B SaaS,AI/ML","Europe,Global",comprehensive,6-10,"pitch_deck,video",
Bessemer Venture Partners 33,https://bessemerventurepartn.io,https://bessemerventurepartn.io/apply,apply@bessemerventurepartn.io,email,"Series B,Pre-seed","B2B SaaS,Developer tools,Fintech","Global,Asia",standard,1-5,"business_plan,video",
Salesforce Ventures 32,https://salesforceventures32.co,https://salesforceventures32.co/apply,,other,"Series A,Series C","Consumer,Climate tech,Marketplace","EMEA,Europe",standard,11-20,"legal_documents,traction_data",
Greylock Partners 34,https://greylockpartners34.vc,https://greylockpartners34.vc/apply,apply@greylockpartners34.vc,other,"Seed,Series A","AI/ML,Developer tools,Healthtech","Europe,North America",simple,21+,"traction_data,business_plan",Generated sample data for testing
Lightspeed Venture Partners 37,https://lightspeedventurepar.capital,https://lightspeedventurepar.capital/apply,apply@lightspeedventurepar.capital,other,"Seed,Series C","Deep tech,Developer tools,Web3","North America,Europe",comprehensive,11-20,"video,pitch_deck",
Accel Partners 40,https://accelpartners40.co,https://accelpartners40.co/apply,,email,"Series B,Series C","E-commerce,AI/ML,Climate tech","North America,Asia",simple,21+,"pitch_deck,business_plan",Generated sample data for testing
Thoma Bravo 37,https://thomabravo37.co,https://thomabravo37.co/apply,,other,"Series B,Seed","Consumer,B2B SaaS,Web3","Global,North America",standard,1-5,"video,legal_documents",Generated sample data for testing
Benchmark Capital 33,https://benchmarkcapital33.co,https://benchmarkcapital33.co/apply,apply@benchmarkcapital33.co,email,"Seed,Series A","B2B SaaS,Climate tech,Developer tools","Asia,North America",standard,21+,"traction_data,business_plan",Generated sample data for testing
Accel Partners 41,https://accelpartners41.capital,https://accelpartners41.capital/apply,,email,"Series A,Pre-seed","E-commerce,Climate tech,Consumer","North America,Europe",simple,1-5,"legal_documents,business_plan",Generated sample data for testing
Advent International 33,https://adventinternational3.vc,https://adventinternational3.vc/apply,,form,"Pre-seed,Series B","Consumer,Fintech,Gaming","Europe,Asia",comprehensive,11-20,"business_plan,video",Generated sample data for testing
Accel Partners 42,https://accelpartners42.com,https://accelpartners42.com/apply,apply@accelpartners42.com,other,"Pre-seed,Series B","AI/ML,B2B SaaS,Web3","Global,North America",simple,1-5,"legal_documents,financial_projections",
Lightspeed Venture Partners 38,https://lightspeedventurepar.io,https://lightspeedventurepar.io/apply,,form,"Seed,Pre-seed","Climate tech,Consumer,Healthtech","Global,Europe",simple,21+,"legal_documents,pitch_deck",Generated sample data for testing
Bessemer Venture Partners 34,https://bessemerventurepartn.io,https://bessemerventurepartn.io/apply,apply@bessemerventurepartn.io,other,"Series C,Pre-seed","Healthtech,Deep tech,Marketplace","North America,Global",comprehensive,11-20,"financial_projections,business_plan",
New Enterprise Associates 35,https://newenterpriseassocia.co,https://newenterpriseassocia.co/apply,apply@newenterpriseassocia.co,other,"Pre-seed,Series B","B2B SaaS,E-commerce,Gaming","North America,Asia",standard,21+,"business_plan,video",Generated sample data for testing
Salesforce Ventures 33,https://salesforceventures33.vc,https://salesforceventures33.vc/apply,apply@salesforceventures33.vc,other,"Seed,Series A","Deep tech,Fintech,Gaming","EMEA,Europe",standard,21+,"video,pitch_deck",
New Enterprise Associates 36,https://newenterpriseassocia.capital,https://newenterpriseassocia.capital/apply,apply@newenterpriseassocia.capital,form,"Series A,Seed","Consumer,B2B SaaS,Fintech","North America,Europe",standard,6-10,"pitch_deck,video",Generated sample data for testing
Thoma Bravo 38,https://thomabravo38.capital,https://thomabravo38.capital/apply,,other,"Seed,Pre-seed","Climate tech,Fintech,AI/ML","Asia,North America",comprehensive,1-5,"video,business_plan",
Warburg Pincus 31,https://warburgpincus31.com,https://warburgpincus31.com/apply,apply@warburgpincus31.com,form,"Series A,Pre-seed","Gaming,Fintech,Deep tech","Global,Europe",simple,21+,"legal_documents,financial_projections",
Benchmark Capital 34,https://benchmarkcapital34.vc,https://benchmarkcapital34.vc/apply,,email,"Series B,Seed","B2B SaaS,Developer tools,Gaming","Europe,Global",comprehensive,21+,"business_plan,video",Generated sample data for testing
Tiger Global Management 41,https://tigerglobalmanagemen.co,https://tigerglobalmanagemen.co/apply,,other,"Pre-seed,Seed","Consumer,Fintech,B2B SaaS","Asia,North America",standard,11-20,"legal_documents,traction_data",
Index Ventures 41,https://indexventures41.co,https://indexventures41.co/apply,,email,"Seed,Series C","B2B SaaS,Gaming,Developer tools","Europe,North America",comprehensive,1-5,"video,traction_data",Generated sample data for testing
Lightspeed Venture Partners 39,https://lightspeedventurepar.vc,https://lightspeedventurepar.vc/apply,,form,"Series C,Series B","B2B SaaS,Fintech,Developer tools","EMEA,North America",comprehensive,1-5,"pitch_deck,traction_data",
Coatue Management 33,https://coatuemanagement33.co,https://coatuemanagement33.co/apply,,other,"Pre-seed,Series A","Web3,B2B SaaS,Developer tools","Asia,Global",simple,6-10,"pitch_deck,financial_projections",Generated sample data for testing
Insight Partners 33,https://insightpartners33.vc,https://insightpartners33.vc/apply,,other,"Seed,Series C","B2B SaaS,E-commerce,Fintech","North America,Asia",comprehensive,1-5,"legal_documents,business_plan",
Lightspeed Venture Partners 40,https://lightspeedventurepar.capital,https://lightspeedventurepar.capital/apply,,other,"Series C,Pre-seed","AI/ML,Web3,Consumer","North America,Global",simple,11-20,"business_plan,video",Generated sample data for testing
Blackstone Growth 33,https://blackstonegrowth33.io,https://blackstonegrowth33.io/apply,apply@blackstonegrowth33.io,email,"Series B,Seed","B2B SaaS,E-commerce,Deep tech","North America,Global",standard,6-10,"traction_data,pitch_deck",
TPG Growth 31,https://tpggrowth31.co,https://tpggrowth31.co/apply,apply@tpggrowth31.co,form,"Series B,Seed","Fintech,Developer tools,Consumer","EMEA,Global",standard,6-10,"pitch_deck,video",
Tiger Global Management 42,https://tigerglobalmanagemen.capital,https://tigerglobalmanagemen.capital/apply,apply@tigerglobalmanagemen.capital,other,"Series B,Seed","Climate tech,Marketplace,Gaming","EMEA,Global",comprehensive,11-20,"legal_documents,traction_data",Generated sample data for testing
GV (Google Ventures) 36,https://gvgoogleventures36.co,https://gvgoogleventures36.co/apply,apply@gvgoogleventures36.co,email,"Series A,Seed","Developer tools,Gaming,Web3","Europe,North America",simple,6-10,"pitch_deck,business_plan",Generated sample data for testing
SoftBank Vision Fund 33,https://softbankvisionfund33.capital,https://softbankvisionfund33.capital/apply,,form,"Series A,Pre-seed","Consumer,B2B SaaS,Developer tools","Asia,North America",standard,6-10,"business_plan,financial_projections",Generated sample data for testing
TPG Growth 32,https://tpggrowth32.co,https://tpggrowth32.co/apply,apply@tpggrowth32.co,other,"Series A,Seed","E-commerce,Climate tech,B2B SaaS","Global,Asia",simple,1-5,"pitch_deck,video",Generated sample data for testing
Tiger Global Management 43,https://tigerglobalmanagemen.com,https://tigerglobalmanagemen.com/apply,apply@tigerglobalmanagemen.com,email,"Series B,Pre-seed","Consumer,Climate tech,Web3","Europe,North America",comprehensive,11-20,"pitch_deck,financial_projections",
General Atlantic 34,https://generalatlantic34.co,https://generalatlantic34.co/apply,,email,"Seed,Pre-seed","B2B SaaS,Fintech,Climate tech","EMEA,Europe",comprehensive,1-5,"video,pitch_deck",
Kleiner Perkins 32,https://kleinerperkins32.capital,https://kleinerperkins32.capital/apply,,email,"Series A,Seed","B2B SaaS,Fintech,Gaming","EMEA,Europe",simple,6-10,"financial_projections,video",
Insight Partners 34,https://insightpartners34.vc,https://insightpartners34.vc/apply,,email,"Pre-seed,Seed","B2B SaaS,Fintech,Web3","North America,Global",standard,21+,"financial_projections,pitch_deck",Generated sample data for testing
Bessemer Venture Partners 35,https://bessemerventurepartn.com,https://bessemerventurepartn.com/apply,apply@bessemerventurepartn.com,email,"Series B,Seed","B2B SaaS,Consumer,E-commerce","Asia,Global",comprehensive,6-10,"traction_data,legal_documents",Generated sample data for testing
Sequoia Capital 35,https://sequoiacapital35.capital,https://sequoiacapital35.capital/apply,apply@sequoiacapital35.capital,email,"Series B,Seed","Marketplace,AI/ML,Climate tech","North America,Asia",simple,1-5,"traction_data,video",
Vista Equity Partners 37,https://vistaequitypartners3.vc,https://vistaequitypartners3.vc/apply,apply@vistaequitypartners3.vc,other,"Seed,Series B","B2B SaaS,Climate tech,Developer tools","Asia,EMEA",standard,6-10,"business_plan,traction_data",
Silver Lake Partners 37,https://silverlakepartners37.co,https://silverlakepartners37.co/apply,,email,"Series C,Series A","AI/ML,Web3,Deep tech","Asia,North America",comprehensive,11-20,"business_plan,video",Generated sample data for testing
Union Square Ventures 32,https://unionsquareventures3.io,https://unionsquareventures3.io/apply,apply@unionsquareventures3.io,form,"Series A,Series B","B2B SaaS,Fintech,AI/ML","Asia,Europe",simple,21+,"business_plan,financial_projections",
General Atlantic 35,https://generalatlantic35.co,https://generalatlantic35.co/apply,,form,"Pre-seed,Seed","E-commerce,B2B SaaS,Climate tech","North America,Global",standard,1-5,"video,legal_documents",Generated sample data for testing
Advent International 34,https://adventinternational3.capital,https://adventinternational3.capital/apply,apply@adventinternational3.capital,other,"Series B,Series A","Developer tools,Healthtech,AI/ML","EMEA,Asia",comprehensive,1-5,"legal_documents,business_plan",
Vista Equity Partners 38,https://vistaequitypartners3.io,https://vistaequitypartners3.io/apply,apply@vistaequitypartners3.io,email,"Series B,Seed","Consumer,Gaming,Deep tech","EMEA,Global",standard,6-10,"legal_documents,traction_data",
GV (Google Ventures) 37,https://gvgoogleventures37.co,https://gvgoogleventures37.co/apply,apply@gvgoogleventures37.co,other,"Pre-seed,Series A","E-commerce,Fintech,Healthtech","Global,EMEA",simple,1-5,"business_plan,pitch_deck",Generated sample data for testing
DST Global 36,https://dstglobal36.co,https://dstglobal36.co/apply,,other,"Seed,Series C","Gaming,Marketplace,Developer tools","Europe,EMEA",comprehensive,11-20,"business_plan,pitch_deck",Generated sample data for testing
Tiger Global Management 44,https://tigerglobalmanagemen.co,https://tigerglobalmanagemen.co/apply,apply@tigerglobalmanagemen.co,email,"Series A,Series B","Marketplace,B2B SaaS,Fintech","Europe,North America",comprehensive,6-10,"traction_data,business_plan",Generated sample data for testing
New Enterprise Associates 37,https://newenterpriseassocia.capital,https://newenterpriseassocia.capital/apply,apply@newenterpriseassocia.capital,form,"Series B,Seed","B2B SaaS,AI/ML,Marketplace","North America,Global",comprehensive,11-20,"video,pitch_deck",
Intel Capital 32,https://intelcapital32.capital,https://intelcapital32.capital/apply,apply@intelcapital32.capital,form,"Series A,Pre-seed","Marketplace,Fintech,Developer tools","EMEA,Asia",standard,21+,"traction_data,pitch_deck",Generated sample data for testing
